timestamp,sensor_1,sensor_2,sensor_3,is_fault
2026-01-01T14:30:00.000,0.9630924187000001,9.3753007899,5.8857007758,0
2026-01-01T14:45:00.000,1.8737985211,3.6934493334000003,0.9367334823000001,0
2026-01-01T15:00:00.000,10.4707288307,2.815526701,2.088894677,0
2026-01-01T15:15:00.000,8.2181718264,1.9376040686,1.8339401838,0
2026-01-01T15:30:00.000,5.9656148222,3.9061520509000003,3.8198786608,0
2026-01-01T15:45:00.000,6.4219780673999995,9.2371734791,2.7558691963,0
2026-01-01T16:00:00.000,1.6680365222,1.8292313816,5.7119094436,0
2026-01-01T16:15:00.000,13.0725220826,7.4266891659,1.2379058644,0
2026-01-01T16:30:00.000,6.3145072015,3.5924867728,1.5337443574,0
2026-01-01T16:45:00.000,4.5871179078,7.2101353673,12.5616549641,0
2026-01-01T17:00:00.000,2.8871890691,5.3021163738,9.8344038397,0
2026-01-01T17:15:00.000,6.7558287101,7.2128008849,7.1071527152,0
2026-01-01T17:30:00.000,7.9038776226,2.3877111424,12.7182317358,0
2026-01-01T17:45:00.000,6.1561880401,9.3482812713,4.1203643036,0
2026-01-01T18:00:00.000,8.4344815729,13.9932015833,3.2562786204,0
2026-01-01T18:15:00.000,3.3474425241,5.3480714229,2.6449233596,0
2026-01-01T18:30:00.000,8.0747192328,3.5881133955999998,8.8450554813,0
2026-01-01T18:45:00.000,5.0675293988,9.2429492079,6.3575007825,0
2026-01-01T19:00:00.000,5.0724779795,12.4546126895,3.8699460837,0
2026-01-01T19:15:00.000,1.3689335896000001,0.8743680193000001,8.828434338000001,0
2026-01-01T19:30:00.000,13.0725220826,7.4941726027,4.7374121037,0
2026-01-01T19:45:00.000,3.9153487385,9.8730884588,13.487340457,0
2026-01-01T20:00:00.000,11.775447243,12.2520043148,9.3962927274,0
2026-01-01T20:15:00.000,0.9630924187000001,6.025065378,1.4450065207,0
2026-01-01T20:30:00.000,6.7740094478,5.8244391073,7.2697108111,0
2026-01-01T20:45:00.000,11.4101260557,6.1953636708,7.9308081225,0
2026-01-01T21:00:00.000,9.714631738,6.0916478209000005,4.9962141422,0
2026-01-01T21:15:00.000,8.0191374203,4.3902731745,2.0616201619,0
2026-01-01T21:30:00.000,9.5449797058,2.6888985281,6.8819202583,0
2026-01-01T21:45:00.000,7.1418486488,0.9875238817,11.7022203547,0
2026-01-01T22:00:00.000,6.1472704647,11.6355428563,9.5085454215,0
2026-01-01T22:15:00.000,5.1526922806,3.6256320272,8.1975971861,0
2026-01-01T22:30:00.000,7.3442947235,7.246041054,6.8866489508,0
2026-01-01T22:45:00.000,4.1951971293,6.5651081555,1.7569842640000002,0
2026-01-01T23:00:00.000,1.7684870989,5.1757584981,7.1808893794,0
2026-01-01T23:15:00.000,2.2479392758,5.0561979043,4.4215730399,0
2026-01-01T23:30:00.000,2.7273914527,4.9366373105,11.6368966645,0
2026-01-01T23:45:00.000,3.2068436296,10.5445632219,11.5517653285,0
2026-01-02T00:00:00.000,1.3876963879,8.0155393996,3.7424228942,0
2026-01-02T00:15:00.000,13.0725220826,6.9611469876,3.6623749843,0
2026-01-02T00:30:00.000,8.9793080338,1.3936966343,3.5823270743,0
2026-01-02T00:45:00.000,8.5434781645,13.9932015833,2.6546122148,0
2026-01-02T01:00:00.000,8.1076482951,4.2612603131,0.9472333973,0
2026-01-02T01:15:00.000,5.8760903276,3.2471468494,8.0848060544,0
2026-01-02T01:30:00.000,4.5093120897,2.2330333858,5.2552159627,0
2026-01-02T01:45:00.000,13.0725220826,9.7387011895,11.6589810299,0
2026-01-02T02:00:00.000,9.4207812147,0.8743680193000001,5.8127698334,0
2026-01-02T02:15:00.000,0.9630924187000001,4.3390735691,10.270026294200001,0
2026-01-02T02:30:00.000,0.9630924187000001,8.2821893518,5.7241557843,0
2026-01-02T02:45:00.000,6.0302194032,4.1250529129,4.3635027447,0
2026-01-02T03:00:00.000,4.2706695993,5.7888327284,3.0028497052,0
2026-01-02T03:15:00.000,2.5111197954,7.452612544,13.487340457,0
2026-01-02T03:30:00.000,13.0725220826,13.9932015833,10.9424643175,0
2026-01-02T03:45:00.000,9.6760939959,3.7980441073,7.5715965751,0
2026-01-02T04:00:00.000,10.7393676303,13.9932015833,3.6106410525,0
2026-01-02T04:15:00.000,11.8026412646,8.5846878602,7.4265361291,0
2026-01-02T04:30:00.000,8.9670566675,0.8743680193000001,11.2424312057,0
2026-01-02T04:45:00.000,6.1314720705,1.6200846274,13.487340457,0
2026-01-02T05:00:00.000,3.2958874734,3.0969581961,13.487340457,0
2026-01-02T05:15:00.000,6.8575225902,7.2706428872,2.2363311273,0
2026-01-02T05:30:00.000,6.8875260020999995,11.4443275784,8.1443524936,0
2026-01-02T05:45:00.000,6.9175294140000005,1.978689003,2.614234698,0
2026-01-02T06:00:00.000,2.0122973878,4.4798754516,10.822972223,0
2026-01-02T06:15:00.000,2.823778792,7.6559157798,13.487340457,0
2026-01-02T06:30:00.000,3.6352601963,10.8319561081,11.823069302,0
2026-01-02T06:45:00.000,13.0725220826,7.1608426808,11.5117922739,0
2026-01-02T07:00:00.000,11.4314122376,5.2570169022,11.2005152457,0
2026-01-02T07:15:00.000,11.2538123094,3.3531911236,3.0201983431,0
2026-01-02T07:30:00.000,7.2606612417,4.6668756031,9.5236590028,0
2026-01-02T07:45:00.000,3.2675101739,5.9805600825,3.3850186503,0
2026-01-02T08:00:00.000,1.855786374,10.1438547566,7.2790883,0
2026-01-02T08:15:00.000,0.9630924187000001,13.3218478999,11.0493128719,0
2026-01-02T08:30:00.000,6.6712863505,13.8469048092,0.9406627710000001,0
2026-01-02T08:45:00.000,9.5827349477,7.1302132052000005,7.3492898405,0
2026-01-02T09:00:00.000,8.2736734146,7.8504137986,5.7200585157,0
2026-01-02T09:15:00.000,2.9571958122,13.9932015833,7.5376902704,0
2026-01-02T09:30:00.000,4.4368668748,11.8098566429,1.7318301002,0
2026-01-02T09:45:00.000,2.1920832172,9.1232869179,3.9885599702,0
2026-01-02T10:00:00.000,12.5377774774,6.4367171929,5.5754002761,0
2026-01-02T10:15:00.000,13.0725220826,7.4398496853000005,0.9367334823000001,0
2026-01-02T10:30:00.000,10.4469264439,10.1165849608,5.3133742425,0
2026-01-02T10:45:00.000,4.924924954,5.3996686028,4.2812575828,0
2026-01-02T11:00:00.000,7.9957689193,5.3137588119,3.734358936,0
2026-01-02T11:15:00.000,5.4479302523,13.9932015833,9.9117969999,0
2026-01-02T11:30:00.000,9.8870375243,8.7654159397,8.1911582039,0
2026-01-02T11:45:00.000,1.2161089735,3.1620245809,8.7279101841,0
2026-01-02T12:00:00.000,0.9630924187000001,4.0867315309,10.9050958231,0
2026-01-02T12:15:00.000,8.5295397305,6.7385422217,9.5995155481,0
2026-01-02T12:30:00.000,10.2531008722,9.3903529126,8.2939352732,0
2026-01-02T12:45:00.000,11.9766620138,12.0421636034,6.9883549982,0
2026-01-02T13:00:00.000,6.9673005582,13.9932015833,3.8065249686,0
2026-01-02T13:15:00.000,1.9579391026000001,10.3865523625,4.7101061942,0
2026-01-02T13:30:00.000,8.0434619444,6.0791304308,5.0940783248,0
2026-01-02T13:45:00.000,13.0725220826,3.7011937673,0.9367334823000001,0
2026-01-02T14:00:00.000,4.0645951982,7.185216392,5.9094263857,0
2026-01-02T14:15:00.000,10.7422684944,0.8743680193000001,7.8293508206,0
2026-01-02T14:30:00.000,4.1967563615,4.4488126594,13.028122012,0
2026-01-02T14:45:00.000,6.6031735522,5.1587843247,8.6846754603,0
2026-01-02T15:00:00.000,6.0070805047,5.8687559899,4.3412289086,0
2026-01-02T15:15:00.000,5.5708597348,13.9932015833,5.5543574669,0
2026-01-02T15:30:00.000,1.3330105456,9.7068588179,10.105321131,0
2026-01-02T15:45:00.000,2.364856358,6.2498517887,4.7356729354,0
2026-01-02T16:00:00.000,1.0538986207,3.270541047,5.7784055329,0
2026-01-02T16:15:00.000,7.4109419508,0.8743680193000001,6.8211381305,0
2026-01-02T16:30:00.000,1.872187875,6.6022607036,13.487340457,0
2026-01-02T16:45:00.000,3.6860660179,6.571472981,1.353981951,0
2026-01-02T17:00:00.000,12.8551129349,6.5406852585,4.2189991129,0
2026-01-02T17:15:00.000,4.0634538975,6.5098975359,7.0840162749,0
2026-01-02T17:30:00.000,11.3928786796,5.0660937826,9.9490334368,0
2026-01-02T17:45:00.000,11.5513007424,3.6222900293,9.8792870964,0
2026-01-02T18:00:00.000,7.4699675388,12.649419605,2.0008160584,0
2026-01-02T18:15:00.000,13.0725220826,2.9381898781,2.1239206557,0
2026-01-02T18:30:00.000,1.7040799035,7.1774459749,9.7267679752,0
2026-01-02T18:45:00.000,7.4457785437,11.4167020717,7.7056336062,0
2026-01-02T19:00:00.000,5.9540754063,7.1766833423,2.5579092266,0
2026-01-02T19:15:00.000,2.1082484325,3.5872290118,0.9367334823000001,0
2026-01-02T19:30:00.000,2.346420808,7.5699325884,0.9367334823000001,0
2026-01-02T19:45:00.000,2.5845931835,11.552636164900001,1.3636930113,0
2026-01-02T20:00:00.000,6.829466296,3.521890897,5.1151678272,0
2026-01-02T20:15:00.000,2.1425822501,1.8296588586,13.487340457,0
2026-01-02T20:30:00.000,5.3500087629,11.212303603,4.1365969791,0
2026-01-02T20:45:00.000,12.0319856826,5.2949378579,1.8551010063,0
2026-01-02T21:00:00.000,7.5768550453,1.424085508,8.4643495508,0
2026-01-02T21:15:00.000,4.2066024133,0.8743680193000001,0.9367334823000001,0
2026-01-02T21:30:00.000,13.0052637771,9.3528381877,11.8117393941,0
2026-01-02T21:45:00.000,3.8700409581,5.5480457743,12.2427424552,0
2026-01-02T22:00:00.000,11.5298665171,10.0809400132,11.4917631092,1
2026-01-02T22:15:00.000,13.0725220826,8.6908816471,10.7407837633,1
2026-01-02T22:30:00.000,7.5942863746,7.3008232809999996,9.9898044173,1
2026-01-02T22:45:00.000,1.7782016898,3.296494263,11.1268358309,1
2026-01-02T23:00:00.000,3.2503991212,8.4540718318,12.5148143248,1
2026-01-02T23:15:00.000,4.7225965525,11.9676645756,10.4625401892,1
2026-01-02T23:30:00.000,6.1947939839,6.6263839247,6.9458630582000005,1
2026-01-02T23:45:00.000,10.3699308018,3.3388154578,6.0078706036,1
2026-01-03T00:00:00.000,8.6007421449,2.075682936,0.9367334823000001,1
2026-01-03T00:15:00.000,6.831553488,10.779385284,8.1641808573,1
2026-01-03T00:30:00.000,7.5369017869,13.9932015833,10.3017570906,1
2026-01-03T00:45:00.000,8.2422500858,13.9932015833,11.4189616236,1
2026-01-03T01:00:00.000,8.947598384700001,11.552675707,8.60199654,1
2026-01-03T01:15:00.000,12.0099044159,9.909237488,13.487340457,1
2026-01-03T01:30:00.000,3.9389182221,4.5987523896999996,10.4083176982,1
2026-01-03T01:45:00.000,2.6127695014,13.9932015833,4.3803693377,1
2026-01-03T02:00:00.000,6.7223820674,12.595254390400001,2.8371565074,1
2026-01-03T02:15:00.000,8.1590520964,3.6805006631,2.9517138438,1
2026-01-03T02:30:00.000,4.8422471903,13.9932015833,13.487340457,1
2026-01-03T02:45:00.000,2.5916077549,7.6511525213,0.9367334823000001,1
2026-01-03T03:00:00.000,1.7507539347,1.7905399791,13.487340457,1
2026-01-03T03:15:00.000,0.9630924187000001,3.7314024995,10.6401077422,1
2026-01-03T03:30:00.000,1.8779853153000001,9.350411249,7.8748746956,1
2026-01-03T03:45:00.000,3.7121106662,9.3974264006,5.109641649,1
2026-01-03T04:00:00.000,2.7428833251,13.9932015833,3.0106628171,1
2026-01-03T04:15:00.000,1.773655984,0.8743680193000001,12.2686885666,1
2026-01-03T04:30:00.000,3.3736512121,13.9932015833,9.2243081744,1
2026-01-03T04:45:00.000,0.9630924187000001,13.9932015833,7.3108390135,1
2026-01-03T05:00:00.000,11.3489797204,13.5682052958,7.7482738096,1
2026-01-03T05:15:00.000,6.8614874883,7.2818054449,8.1857086057,1
2026-01-03T05:30:00.000,2.3739952563,13.5646141891,8.8729314021,1
2026-01-03T05:45:00.000,3.6181026344,11.159598033,2.9528750798,1
2026-01-03T06:00:00.000,9.904257704,9.8997455937,4.7691721674,1
2026-01-03T06:15:00.000,8.3801393297,10.4589240846,0.9367334823000001,1
2026-01-03T06:30:00.000,6.8560209555,13.9932015833,3.4578706881,1
2026-01-03T06:45:00.000,5.3319025812,3.5655307279,13.487340457,1
2026-01-03T07:00:00.000,3.7928969137,6.3375983786,1.9324346922000002,1
2026-01-03T07:15:00.000,2.1939485593,4.2054333396,7.3742679272,1
2026-01-03T07:30:00.000,0.9630924187000001,13.6545969761,7.8794817979000005,1
2026-01-03T07:45:00.000,2.9516213194,10.89605657,1.5099913396,1
2026-01-03T08:00:00.000,5.3082424339,12.1859657419,1.7461351727,1
2026-01-03T08:15:00.000,8.7256434131,9.6450144548,9.5760601963,1
2026-01-03T08:30:00.000,12.1430443922,4.1857732676,10.3551652805,1
2026-01-03T08:45:00.000,6.7850962931000005,3.6947625388,2.8672900917,1
2026-01-03T09:00:00.000,7.7341391389,3.20375181,9.3086014423,1
2026-01-03T09:15:00.000,4.899725783,6.1769054163,1.9082704751000001,1
2026-01-03T09:30:00.000,2.5430047236,11.4382467182,7.9095288879000005,1
2026-01-03T09:45:00.000,10.3080501009,8.1100900181,2.5086044319000003,1
2026-01-03T10:00:00.000,9.2979720284,13.9932015833,4.6930840783,1
2026-01-03T10:15:00.000,0.9630924187000001,10.213322958,8.1395290746,1
2026-01-03T10:30:00.000,6.8828415325000005,7.9114614396,2.6987716708000002,1
2026-01-03T10:45:00.000,6.0021357673,13.1863942322,1.781289203,1
2026-01-03T11:00:00.000,1.6764995467000001,3.3556569593,4.9435117856,1
2026-01-03T11:15:00.000,1.0367846875,8.545440974,9.7445996797,1
2026-01-03T11:30:00.000,0.9630924187000001,13.9932015833,11.3312130351,1
2026-01-03T11:45:00.000,7.8771789809,13.9204731753,11.3489838,1
2026-01-03T12:00:00.000,7.6774479288,9.0309680888,1.4023532410000001,1
2026-01-03T12:15:00.000,7.4777168766,7.6297622295,11.3518966746,0
2026-01-03T12:30:00.000,8.0469357006,3.6198104552,2.2478826928,0
2026-01-03T12:45:00.000,8.6642748561,10.0478755972,3.8408295409,0
2026-01-03T13:00:00.000,13.0725220826,8.7769524001,2.7415161893,0
2026-01-03T13:15:00.000,8.9695683105,4.3931028688,5.0403629534,0
2026-01-03T13:30:00.000,8.5592864674,3.0963271496,5.4812816909,0
2026-01-03T13:45:00.000,3.3887682503,0.9093680805000001,5.9222004283,0
2026-01-03T14:00:00.000,7.8492401759,11.8228808351,12.764644099,0
2026-01-03T14:15:00.000,12.1292659181,1.1224132927000001,10.8557103556,0
2026-01-03T14:30:00.000,0.9802520240000001,8.9404477617,8.9467766122,0
2026-01-03T14:45:00.000,2.076796055,3.5621899580000003,4.9582970869,0
2026-01-03T15:00:00.000,3.499992855,11.7555903894,13.487340457,0
2026-01-03T15:15:00.000,4.9231896551,13.9932015833,4.9825389705,0
2026-01-03T15:30:00.000,0.9826766293,10.7603357819,1.6037501343,0
2026-01-03T15:45:00.000,11.2467707219,9.0894195367,7.861052089,0
2026-01-03T16:00:00.000,10.8841663639,7.4185032914,5.5132529591,0
2026-01-03T16:15:00.000,10.5215620059,5.0199201858,3.1654538292,0
2026-01-03T16:30:00.000,6.0425651223,7.0954841211,1.6826004397,0
2026-01-03T16:45:00.000,3.773386921,9.1710480564,7.1518325684,0
2026-01-03T17:00:00.000,12.712276187,13.9932015833,3.7400836301,0
2026-01-03T17:15:00.000,8.6406817144,7.6092977688,0.9367334823000001,0
2026-01-03T17:30:00.000,10.0579662696,6.4240147862,11.94870248,0
2026-01-03T17:45:00.000,11.4752508247,6.5503991652,8.5998801647,0
2026-01-03T18:00:00.000,12.8816012492,4.8150079031,8.8648611047,0
2026-01-03T18:15:00.000,13.0725220826,6.3842910304,9.1298420446,0
2026-01-03T18:30:00.000,4.2576360789,6.3635699259,8.4279288813,0
2026-01-03T18:45:00.000,13.0725220826,6.3428488214,7.726015718,0
2026-01-03T19:00:00.000,13.0725220826,6.4185467367,7.0241025547,0
2026-01-03T19:15:00.000,2.9492882988,8.2561704769,3.2451277758,0
2026-01-03T19:30:00.000,5.013216599,8.3962711191,0.9367334823000001,0
2026-01-03T19:45:00.000,2.99577294,7.1090997661,7.2514241172,0
2026-01-03T20:00:00.000,5.6025154725,0.9560345126,11.499065795,0
2026-01-03T20:15:00.000,8.2092580049,13.9932015833,1.9958578433,0
2026-01-03T20:30:00.000,3.3318488259,12.44831204,13.2363727209,0
2026-01-03T20:45:00.000,5.9635275872,4.8914002858,4.9351678969,0
2026-01-03T21:00:00.000,13.0725220826,8.6763970128,7.2991830702,0
2026-01-03T21:15:00.000,3.3450953366,8.0974534569,1.6744625455,0
2026-01-03T21:30:00.000,5.5310800799,5.6300977775,7.2431317318,0
2026-01-03T21:45:00.000,9.8918875457,6.5953224211,6.0723120793,0
2026-01-03T22:00:00.000,11.5575793546,3.0353476098,6.1274904676,0
2026-01-03T22:15:00.000,13.0725220826,2.2189109168,0.9367334823000001,0
2026-01-03T22:30:00.000,5.6576915262,1.4024742237,0.9367334823000001,1
2026-01-03T22:45:00.000,3.5592897805,6.5886104855,13.0733887563,1
2026-01-03T23:00:00.000,4.1762040135,5.6716979078000005,7.0742151083,1
2026-01-03T23:15:00.000,7.1153070431,9.965710065,11.4239553735,1
2026-01-03T23:30:00.000,5.4618385792,5.2464212087,5.2195935975,1
2026-01-03T23:45:00.000,1.8565084829,0.8743680193000001,11.925759169500001,1
2026-01-04T00:00:00.000,2.9283296762,0.8743680193000001,9.9184479915,1
2026-01-04T00:15:00.000,4.0001508696,0.8743680193000001,12.9921649396,1
2026-01-04T00:30:00.000,3.7178771553,0.8743680193000001,7.1119080092,1
2026-01-04T00:45:00.000,3.4356034409,1.6412083722,1.8616069648,1
2026-01-04T01:00:00.000,3.1533297266,1.9613791612,7.9314642566,1
2026-01-04T01:15:00.000,2.8710560123,2.2815499503,13.487340457,1
2026-01-04T01:30:00.000,2.5887822979,2.6017207393,12.1336027777,1
2026-01-04T01:45:00.000,2.3065085836,5.5331676761,5.0675651206,1
2026-01-04T02:00:00.000,5.028878162,8.4646146128,5.1309610415,1
2026-01-04T02:15:00.000,6.0144950925,1.5881040877000001,13.487340457,1
2026-01-04T02:30:00.000,7.1956469204,1.7665159631,13.487340457,1
2026-01-04T02:45:00.000,6.6853531495,1.9449278385,2.0770107359,1
2026-01-04T03:00:00.000,4.432716189,2.1233397139,1.3963885973,1
2026-01-04T03:15:00.000,4.3180426381,1.4389306299,4.4218551647,1
2026-01-04T03:30:00.000,4.2033690873,12.7883694744,13.487340457,0
2026-01-04T03:45:00.000,1.151089592,11.4212688935,9.0041856802,0
2026-01-04T04:00:00.000,11.9423125216,10.0541683126,7.3637883033,0
2026-01-04T04:15:00.000,3.9041554663999998,1.5513486221,5.7233909263000005,0
2026-01-04T04:30:00.000,8.7204289082,7.3927711725,5.1123823613,0
2026-01-04T04:45:00.000,7.2964510697,11.2321380419,6.6701805035,0
2026-01-04T05:00:00.000,2.188561669,13.5120669608,3.3496922468,0
2026-01-04T05:15:00.000,9.3657388504,5.436808515,12.4889466029,0
2026-01-04T05:30:00.000,8.1800713997,3.1977792856000002,7.1541376104,0
2026-01-04T05:45:00.000,6.9944039490000005,4.0781893062,1.9829018236,0
2026-01-04T06:00:00.000,5.8087364984,4.9941425837,4.088953646,0
2026-01-04T06:15:00.000,4.6230690477,5.9100958613,6.5783898289,0
2026-01-04T06:30:00.000,8.8321904696,11.2913986735,7.2590561237,0
2026-01-04T06:45:00.000,13.0413118915,5.7684686081,7.9397224185,0
2026-01-04T07:00:00.000,13.0725220826,10.7737378586,4.5003231952,0
2026-01-04T07:15:00.000,13.0725220826,6.4629968363,13.487340457,0
2026-01-04T07:30:00.000,4.6454798782,2.272134038,9.120869848,0
2026-01-04T07:45:00.000,3.0763892127,1.0474143363,6.5184980903,0
2026-01-04T08:00:00.000,1.5072985472,8.3123840043,6.1552398699,0
2026-01-04T08:15:00.000,6.7869400372,4.5869800997,12.9462165376,0
2026-01-04T08:30:00.000,3.0303043777,13.4982164718,7.8923897551,0
2026-01-04T08:45:00.000,3.0992332566,11.886776482,4.470351964,0
2026-01-04T09:00:00.000,7.6986323621,10.2753364923,2.991400676,0
2026-01-04T09:15:00.000,1.6214649621000001,10.2659010171,1.5124493881,0
2026-01-04T09:30:00.000,9.3402922178,10.2564655419,9.996181845,0
2026-01-04T09:45:00.000,4.3786978733,10.2470300667,9.7491034461,0
2026-01-04T10:00:00.000,3.5551118892,6.8182521577,1.8845624933,0
2026-01-04T10:15:00.000,2.731525905,4.9836213406,3.8723072982,0
2026-01-04T10:30:00.000,13.0725220826,6.5819637522,5.8600521032,0
2026-01-04T10:45:00.000,8.1408916736,8.1803061639,5.1462207543,0
2026-01-04T11:00:00.000,2.6648033631,6.5835398269,4.4323894054,0
2026-01-04T11:15:00.000,3.3053084668,3.4812393803,3.6540446017,0
2026-01-04T11:30:00.000,12.8290001804,4.2106253943,2.8756997981,0
2026-01-04T11:45:00.000,13.0725220826,4.9400114082,10.0801486972,0
2026-01-04T12:00:00.000,5.2235355503,8.737659216299999,13.487340457,0
2026-01-04T12:15:00.000,2.7103329706,9.9539206672,6.9778630433,0
2026-01-04T12:30:00.000,5.0791570414,11.1701821182,4.1296733149,0
2026-01-04T12:45:00.000,4.1754699813,12.3864435691,8.2283017946,0
2026-01-04T13:00:00.000,5.1200658296,8.8632331479,1.6890976978,0
2026-01-04T13:15:00.000,6.0646616779,8.0867935567,9.0567045986,0
2026-01-04T13:30:00.000,3.7316863998,9.9976184568,3.3265833082,0
2026-01-04T13:45:00.000,11.6511270419,8.8743289859,3.2426443948,0
2026-01-04T14:00:00.000,3.8824574899,5.8091538034,1.9296214136,0
2026-01-04T14:15:00.000,7.6174046031,1.0214696193,6.7215245204,0
2026-01-04T14:30:00.000,11.6197942842,12.3916039309,6.2356619039,0
2026-01-04T14:45:00.000,11.3358653975,4.3917391616,5.7497992874,0
2026-01-04T15:00:00.000,9.2538522731,4.6315333834,5.2639366709,0
2026-01-04T15:15:00.000,0.9668506009000001,12.17895818,5.3793337260000005,0
2026-01-04T15:30:00.000,7.4999988648,10.3963580657,2.2993795843,0
2026-01-04T15:45:00.000,0.9630924187000001,8.6137579514,4.9407636336,0
2026-01-04T16:00:00.000,2.1447275596,7.7417875866,9.8999181346,0
2026-01-04T16:15:00.000,4.1148937829,1.1160315982,13.487340457,0
2026-01-04T16:30:00.000,9.6317795482,3.8086322595,0.9367334823000001,0
2026-01-04T16:45:00.000,1.3053768753,6.5012329208,2.6048014388,0
2026-01-04T17:00:00.000,4.0056760649,5.666794836,4.3777443853,0
2026-01-04T17:15:00.000,7.6160556422,0.8743680193000001,6.6833951813,0
2026-01-04T17:30:00.000,7.1801569651,8.6562929328,5.4670930419,0
2026-01-04T17:45:00.000,11.4467791678,5.6631657021,10.7778474655,0
2026-01-04T18:00:00.000,7.2460118694,9.6112742345,4.0377695362,0
2026-01-04T18:15:00.000,7.2351838135,9.1176170164,0.9367334823000001,0
2026-01-04T18:30:00.000,7.2243557576,6.9654765141,6.1913740733000004,0
2026-01-04T18:45:00.000,10.3868368681,13.0861840426,3.0507806762,0
